frame,id,keypoint,y,x,confidence
3754,1,0,162.0,775.0,1.0
3754,1,1,142.0,695.0,1.0
3754,2,0,636.0,1116.0,1.0
3754,2,1,568.0,1083.0,1.0
3754,3,0,756.0,380.0,1.0
3754,3,1,782.0,454.0,1.0
3754,4,0,563.0,818.0,1.0
3754,4,1,647.0,800.0,1.0
3754,5,0,319.0,340.0,1.0
3754,5,1,258.0,401.0,1.0
3755,1,0,164.0,785.0,1.0
3755,1,1,143.0,704.0,1.0
3755,2,0,645.0,1110.0,1.0
3755,2,1,577.0,1081.0,1.0
3755,3,0,757.0,373.0,1.0
3755,3,1,767.0,452.0,1.0
3755,4,0,556.0,819.0,1.0
3755,4,1,639.0,801.0,1.0
3755,5,0,324.0,335.0,1.0
3755,5,1,258.0,391.0,1.0
3756,1,0,165.0,794.0,1.0
3756,1,1,144.0,713.0,1.0
3756,2,0,655.0,1098.0,1.0
3756,2,1,583.0,1091.0,1.0
3756,3,0,765.0,360.0,1.0
3756,3,1,753.0,446.0,1.0
3756,4,0,550.0,819.0,1.0
3756,4,1,631.0,803.0,1.0
3756,5,0,329.0,326.0,1.0
3756,5,1,263.0,381.0,1.0
3757,1,0,166.0,803.0,1.0
3757,1,1,146.0,722.0,1.0
3757,2,0,665.0,1094.0,1.0
3757,2,1,590.0,1106.0,1.0
3757,3,0,767.0,351.0,1.0
3757,3,1,751.0,435.0,1.0
3757,4,0,544.0,822.0,1.0
3757,4,1,626.0,804.0,1.0
3757,5,0,335.0,320.0,1.0
3757,5,1,274.0,379.0,1.0
3758,1,0,166.0,811.0,1.0
3758,1,1,147.0,731.0,1.0
3758,2,0,675.0,1094.0,1.0
3758,2,1,599.0,1112.0,1.0
3758,3,0,770.0,341.0,1.0
3758,3,1,751.0,426.0,1.0
3758,4,0,538.0,824.0,1.0
3758,4,1,620.0,805.0,1.0
3758,5,0,341.0,314.0,1.0
3758,5,1,280.0,375.0,1.0
3759,1,0,167.0,818.0,1.0
3759,1,1,147.0,738.0,1.0
3759,2,0,684.0,1090.0,1.0
3759,2,1,608.0,1112.0,1.0
3759,3,0,773.0,332.0,1.0
3759,3,1,750.0,420.0,1.0
3759,4,0,532.0,823.0,1.0
3759,4,1,614.0,806.0,1.0
3759,5,0,347.0,308.0,1.0
3759,5,1,286.0,371.0,1.0
3760,1,0,161.0,815.0,1.0
3760,1,1,150.0,751.0,1.0
3760,2,0,692.0,1088.0,1.0
3760,2,1,615.0,1110.0,1.0
3760,3,0,775.0,324.0,1.0
3760,3,1,750.0,411.0,1.0
3760,4,0,525.0,807.0,1.0
3760,4,1,602.0,808.0,1.0
3760,5,0,351.0,302.0,1.0
3760,5,1,292.0,366.0,1.0
3761,1,0,147.0,838.0,1.0
3761,1,1,169.0,760.0,1.0
3761,2,0,699.0,1085.0,1.0
3761,2,1,622.0,1107.0,1.0
3761,3,0,778.0,317.0,1.0
3761,3,1,749.0,404.0,1.0
3761,4,0,513.0,802.0,1.0
3761,4,1,594.0,824.0,1.0
3761,5,0,357.0,296.0,1.0
3761,5,1,296.0,361.0,1.0
3762,1,0,146.0,854.0,1.0
3762,1,1,167.0,776.0,1.0
3762,2,0,706.0,1084.0,1.0
3762,2,1,628.0,1104.0,1.0
3762,3,0,779.0,311.0,1.0
3762,3,1,751.0,396.0,1.0
3762,4,0,499.0,799.0,1.0
3762,4,1,581.0,827.0,1.0
3762,5,0,360.0,290.0,1.0
3762,5,1,302.0,356.0,1.0
3763,1,0,142.0,869.0,1.0
3763,1,1,163.0,788.0,1.0
3763,2,0,712.0,1082.0,1.0
3763,2,1,634.0,1101.0,1.0
3763,3,0,780.0,305.0,1.0
3763,3,1,752.0,389.0,1.0
3763,4,0,486.0,795.0,1.0
3763,4,1,569.0,821.0,1.0
3763,5,0,364.0,287.0,1.0
3763,5,1,308.0,350.0,1.0
3764,1,0,138.0,882.0,1.0
3764,1,1,162.0,802.0,1.0
3764,2,0,718.0,1081.0,1.0
3764,2,1,639.0,1099.0,1.0
3764,3,0,781.0,298.0,1.0
3764,3,1,754.0,384.0,1.0
3764,4,0,474.0,794.0,1.0
3764,4,1,556.0,816.0,1.0
3764,5,0,368.0,282.0,1.0
3764,5,1,311.0,347.0,1.0
3765,1,0,134.0,893.0,1.0
3765,1,1,160.0,815.0,1.0
3765,2,0,723.0,1079.0,1.0
3765,2,1,646.0,1097.0,1.0
3765,3,0,783.0,293.0,1.0
3765,3,1,755.0,377.0,1.0
3765,4,0,464.0,789.0,1.0
3765,4,1,546.0,813.0,1.0
3765,5,0,371.0,279.0,1.0
3765,5,1,317.0,342.0,1.0
3766,1,0,131.0,904.0,1.0
3766,1,1,157.0,827.0,1.0
3766,2,0,728.0,1077.0,1.0
3766,2,1,651.0,1095.0,1.0
3766,3,0,784.0,288.0,1.0
3766,3,1,756.0,372.0,1.0
3766,4,0,454.0,786.0,1.0
3766,4,1,536.0,809.0,1.0
3766,5,0,374.0,276.0,1.0
3766,5,1,321.0,339.0,1.0
3767,1,0,127.0,914.0,1.0
3767,1,1,155.0,836.0,1.0
3767,2,0,733.0,1077.0,1.0
3767,2,1,658.0,1092.0,1.0
3767,3,0,774.0,286.0,1.0
3767,3,1,753.0,362.0,1.0
3767,4,0,446.0,782.0,1.0
3767,4,1,528.0,805.0,1.0
3767,5,0,377.0,272.0,1.0
3767,5,1,322.0,338.0,1.0
3768,1,0,124.0,924.0,1.0
3768,1,1,153.0,846.0,1.0
3768,2,0,737.0,1075.0,1.0
3768,2,1,661.0,1091.0,1.0
3768,3,0,741.0,299.0,1.0
3768,3,1,774.0,346.0,1.0
3768,4,0,450.0,764.0,1.0
3768,4,1,516.0,800.0,1.0
3768,5,0,376.0,267.0,1.0
3768,5,1,324.0,332.0,1.0
3769,1,0,121.0,933.0,1.0
3769,1,1,150.0,855.0,1.0
3769,2,0,743.0,1075.0,1.0
3769,2,1,665.0,1090.0,1.0
3769,3,0,726.0,308.0,1.0
3769,3,1,796.0,328.0,1.0
3769,4,0,452.0,754.0,1.0
3769,4,1,501.0,807.0,1.0
3769,5,0,379.0,263.0,1.0
3769,5,1,328.0,330.0,1.0
3770,1,0,120.0,942.0,1.0
3770,1,1,146.0,864.0,1.0
3770,2,0,747.0,1074.0,1.0
3770,2,1,669.0,1088.0,1.0
3770,3,0,710.0,308.0,1.0
3770,3,1,795.0,304.0,1.0
3770,4,0,450.0,747.0,1.0
3770,4,1,487.0,812.0,1.0
3770,5,0,381.0,259.0,1.0
3770,5,1,334.0,329.0,1.0
3771,1,0,117.0,950.0,1.0
3771,1,1,143.0,872.0,1.0
3771,2,0,759.0,1087.0,1.0
3771,2,1,681.0,1077.0,1.0
3771,3,0,691.0,306.0,1.0
3771,3,1,781.0,300.0,1.0
3771,4,0,449.0,740.0,1.0
3771,4,1,476.0,812.0,1.0
3771,5,0,383.0,256.0,1.0
3771,5,1,338.0,327.0,1.0
3772,1,0,114.0,957.0,1.0
3772,1,1,139.0,880.0,1.0
3772,2,0,791.0,1070.0,1.0
3772,2,1,711.0,1084.0,1.0
3772,3,0,675.0,307.0,1.0
3772,3,1,765.0,303.0,1.0
3772,4,0,450.0,733.0,1.0
3772,4,1,469.0,811.0,1.0
3772,5,0,386.0,254.0,1.0
3772,5,1,342.0,323.0,1.0
3773,1,0,120.0,966.0,1.0
3773,1,1,141.0,889.0,1.0
3773,2,0,822.0,1064.0,1.0
3773,2,1,743.0,1088.0,1.0
3773,3,0,660.0,308.0,1.0
3773,3,1,749.0,301.0,1.0
3773,4,0,448.0,728.0,1.0
3773,4,1,462.0,807.0,1.0
3773,5,0,388.0,250.0,1.0
3773,5,1,345.0,320.0,1.0
3774,1,0,120.0,977.0,1.0
3774,1,1,128.0,897.0,1.0
3774,2,0,850.0,1057.0,1.0
3774,2,1,769.0,1077.0,1.0
3774,3,0,646.0,308.0,1.0
3774,3,1,734.0,298.0,1.0
3774,4,0,449.0,723.0,1.0
3774,4,1,458.0,801.0,1.0
3774,5,0,390.0,248.0,1.0
3774,5,1,349.0,314.0,1.0
3775,1,0,122.0,988.0,1.0
3775,1,1,120.0,906.0,1.0
3775,2,0,856.0,1031.0,1.0
3775,2,1,804.0,1071.0,1.0
3775,3,0,633.0,311.0,1.0
3775,3,1,723.0,296.0,1.0
3775,4,0,451.0,719.0,1.0
3775,4,1,459.0,794.0,1.0
3775,5,0,392.0,244.0,1.0
3775,5,1,349.0,314.0,1.0
3776,1,0,122.0,998.0,1.0
3776,1,1,119.0,914.0,1.0
3776,2,0,833.0,994.0,1.0
3776,2,1,858.0,1071.0,1.0
3776,3,0,621.0,312.0,1.0
3776,3,1,710.0,296.0,1.0
3776,4,0,455.0,713.0,1.0
3776,4,1,451.0,789.0,1.0
3776,5,0,383.0,239.0,1.0
3776,5,1,346.0,309.0,1.0
3777,1,0,122.0,1006.0,1.0
3777,1,1,119.0,926.0,1.0
3777,2,0,824.0,949.0,1.0
3777,2,1,841.0,1028.0,1.0
3777,3,0,609.0,313.0,1.0
3777,3,1,700.0,298.0,1.0
3777,4,0,455.0,709.0,1.0
3777,4,1,447.0,782.0,1.0
3777,5,0,378.0,241.0,1.0
3777,5,1,359.0,303.0,1.0
3778,1,0,122.0,1015.0,1.0
3778,1,1,120.0,934.0,1.0
3778,2,0,812.0,910.0,1.0
3778,2,1,840.0,985.0,1.0
3778,3,0,600.0,314.0,1.0
3778,3,1,686.0,300.0,1.0
3778,4,0,455.0,705.0,1.0
3778,4,1,446.0,776.0,1.0
3778,5,0,379.0,248.0,1.0
3778,5,1,374.0,302.0,1.0
3779,1,0,121.0,941.0,1.0
3779,1,1,122.0,1023.0,1.0
3779,2,0,801.0,875.0,1.0
3779,2,1,830.0,951.0,1.0
3779,3,0,591.0,316.0,1.0
3779,3,1,675.0,302.0,1.0
3779,4,0,456.0,699.0,1.0
3779,4,1,449.0,772.0,1.0
3779,5,0,356.0,235.0,1.0
3779,5,1,387.0,298.0,1.0
3780,1,0,121.0,947.0,1.0
3780,1,1,122.0,1030.0,1.0
3780,2,0,791.0,843.0,1.0
3780,2,1,817.0,922.0,1.0
3780,3,0,581.0,317.0,1.0
3780,3,1,669.0,303.0,1.0
3780,4,0,453.0,697.0,1.0
3780,4,1,444.0,767.0,1.0
3780,5,0,347.0,243.0,1.0
3780,5,1,388.0,294.0,1.0
3781,1,0,119.0,1039.0,1.0
3781,1,1,122.0,955.0,1.0
3781,2,0,781.0,814.0,1.0
3781,2,1,808.0,894.0,1.0
3781,3,0,571.0,318.0,1.0
3781,3,1,661.0,304.0,1.0
3781,4,0,423.0,704.0,1.0
3781,4,1,452.0,757.0,1.0
3781,5,0,341.0,257.0,1.0
3781,5,1,394.0,283.0,1.0
3782,1,0,119.0,1044.0,1.0
3782,1,1,122.0,963.0,1.0
3782,2,0,772.0,788.0,1.0
3782,2,1,799.0,867.0,1.0
3782,3,0,564.0,318.0,1.0
3782,3,1,650.0,305.0,1.0
3782,4,0,410.0,709.0,1.0
3782,4,1,473.0,742.0,1.0
3782,5,0,337.0,263.0,1.0
3782,5,1,406.0,265.0,1.0
3783,1,0,119.0,1050.0,1.0
3783,1,1,122.0,968.0,1.0
3783,2,0,765.0,764.0,1.0
3783,2,1,791.0,843.0,1.0
3783,3,0,556.0,320.0,1.0
3783,3,1,644.0,306.0,1.0
3783,4,0,399.0,709.0,1.0
3783,4,1,474.0,720.0,1.0
3783,5,0,330.0,266.0,1.0
3783,5,1,409.0,254.0,1.0
3784,1,0,119.0,1055.0,1.0
3784,1,1,122.0,974.0,1.0
3784,2,0,758.0,742.0,1.0
3784,2,1,784.0,820.0,1.0
3784,3,0,548.0,321.0,1.0
3784,3,1,639.0,308.0,1.0
3784,4,0,386.0,707.0,1.0
3784,4,1,466.0,713.0,1.0
3784,5,0,323.0,267.0,1.0
3784,5,1,400.0,245.0,1.0
3785,1,0,120.0,1060.0,1.0
3785,1,1,123.0,977.0,1.0
3785,2,0,752.0,721.0,1.0
3785,2,1,777.0,801.0,1.0
3785,3,0,541.0,321.0,1.0
3785,3,1,629.0,309.0,1.0
3785,4,0,374.0,706.0,1.0
3785,4,1,454.0,710.0,1.0
3785,5,0,315.0,270.0,1.0
3785,5,1,395.0,245.0,1.0
3786,1,0,121.0,1049.0,1.0
3786,1,1,125.0,990.0,1.0
3786,2,0,748.0,702.0,1.0
3786,2,1,771.0,781.0,1.0
3786,3,0,536.0,327.0,1.0
3786,3,1,621.0,316.0,1.0
3786,4,0,363.0,704.0,1.0
3786,4,1,446.0,708.0,1.0
3786,5,0,307.0,271.0,1.0
3786,5,1,387.0,248.0,1.0
3787,1,0,146.0,1070.0,1.0
3787,1,1,107.0,999.0,1.0
3787,2,0,742.0,685.0,1.0
3787,2,1,764.0,763.0,1.0
3787,3,0,526.0,329.0,1.0
3787,3,1,605.0,303.0,1.0
3787,4,0,353.0,703.0,1.0
3787,4,1,434.0,706.0,1.0
3787,5,0,300.0,272.0,1.0
3787,5,1,381.0,252.0,1.0
3788,1,0,151.0,1084.0,1.0
3788,1,1,106.0,1017.0,1.0
3788,2,0,737.0,669.0,1.0
3788,2,1,760.0,747.0,1.0
3788,3,0,508.0,326.0,1.0
3788,3,1,593.0,306.0,1.0
3788,4,0,343.0,702.0,1.0
3788,4,1,426.0,706.0,1.0
3788,5,0,294.0,270.0,1.0
3788,5,1,370.0,255.0,1.0
3789,1,0,157.0,1099.0,1.0
3789,1,1,117.0,1027.0,1.0
3789,2,0,734.0,653.0,1.0
3789,2,1,755.0,732.0,1.0
3789,3,0,492.0,323.0,1.0
3789,3,1,581.0,319.0,1.0
3789,4,0,334.0,702.0,1.0
3789,4,1,416.0,705.0,1.0
3789,5,0,287.0,265.0,1.0
3789,5,1,366.0,255.0,1.0
3790,1,0,164.0,1111.0,1.0
3790,1,1,126.0,1036.0,1.0
3790,2,0,731.0,639.0,1.0
3790,2,1,751.0,717.0,1.0
3790,3,0,478.0,323.0,1.0
3790,3,1,564.0,327.0,1.0
3790,4,0,325.0,701.0,1.0
3790,4,1,409.0,705.0,1.0
3790,5,0,281.0,260.0,1.0
3790,5,1,363.0,256.0,1.0
3791,1,0,169.0,1122.0,1.0
3791,1,1,131.0,1049.0,1.0
3791,2,0,727.0,625.0,1.0
3791,2,1,748.0,707.0,1.0
3791,3,0,463.0,322.0,1.0
3791,3,1,553.0,328.0,1.0
3791,4,0,318.0,699.0,1.0
3791,4,1,399.0,704.0,1.0
3791,5,0,275.0,259.0,1.0
3791,5,1,358.0,264.0,1.0
3792,1,0,176.0,1131.0,1.0
3792,1,1,135.0,1060.0,1.0
3792,2,0,730.0,611.0,1.0
3792,2,1,748.0,692.0,1.0
3792,3,0,458.0,304.0,1.0
3792,3,1,538.0,325.0,1.0
3792,4,0,310.0,698.0,1.0
3792,4,1,395.0,704.0,1.0
3792,5,0,270.0,257.0,1.0
3792,5,1,352.0,270.0,1.0
3793,1,0,181.0,1140.0,1.0
3793,1,1,140.0,1071.0,1.0
3793,2,0,733.0,614.0,1.0
3793,2,1,738.0,672.0,1.0
3793,3,0,451.0,293.0,1.0
3793,3,1,521.0,338.0,1.0
3793,4,0,303.0,698.0,1.0
3793,4,1,388.0,704.0,1.0
3793,5,0,263.0,255.0,1.0
3793,5,1,347.0,270.0,1.0
3794,1,0,186.0,1150.0,1.0
3794,1,1,145.0,1079.0,1.0
3794,2,0,769.0,612.0,1.0
3794,2,1,719.0,655.0,1.0
3794,3,0,446.0,282.0,1.0
3794,3,1,506.0,347.0,1.0
3794,4,0,297.0,698.0,1.0
3794,4,1,382.0,704.0,1.0
3794,5,0,257.0,257.0,1.0
3794,5,1,339.0,272.0,1.0
3795,1,0,191.0,1159.0,1.0
3795,1,1,148.0,1085.0,1.0
3795,2,0,783.0,611.0,1.0
3795,2,1,708.0,634.0,1.0
3795,3,0,439.0,274.0,1.0
3795,3,1,493.0,348.0,1.0
3795,4,0,291.0,698.0,1.0
3795,4,1,375.0,704.0,1.0
3795,5,0,250.0,266.0,1.0
3795,5,1,332.0,271.0,1.0
3796,1,0,195.0,1166.0,1.0
3796,1,1,154.0,1095.0,1.0
3796,2,0,796.0,610.0,1.0
3796,2,1,714.0,619.0,1.0
3796,3,0,436.0,266.0,1.0
3796,3,1,483.0,342.0,1.0
3796,4,0,285.0,699.0,1.0
3796,4,1,370.0,703.0,1.0
3796,5,0,242.0,268.0,1.0
3796,5,1,327.0,259.0,1.0
3797,1,0,199.0,1174.0,1.0
3797,1,1,158.0,1102.0,1.0
3797,2,0,809.0,608.0,1.0
3797,2,1,727.0,614.0,1.0
3797,3,0,432.0,258.0,1.0
3797,3,1,476.0,338.0,1.0
3797,4,0,280.0,698.0,1.0
3797,4,1,363.0,703.0,1.0
3797,5,0,234.0,269.0,1.0
3797,5,1,319.0,254.0,1.0
3798,1,0,218.0,1156.0,1.0
3798,1,1,167.0,1117.0,1.0
3798,2,0,821.0,606.0,1.0
3798,2,1,739.0,612.0,1.0
3798,3,0,426.0,254.0,1.0
3798,3,1,468.0,331.0,1.0
3798,4,0,274.0,700.0,1.0
3798,4,1,358.0,702.0,1.0
3798,5,0,226.0,269.0,1.0
3798,5,1,308.0,255.0,1.0
3799,1,0,206.0,1120.0,1.0
3799,1,1,166.0,1160.0,1.0
3799,2,0,832.0,605.0,1.0
3799,2,1,749.0,610.0,1.0
3799,3,0,421.0,250.0,1.0
3799,3,1,466.0,327.0,1.0
3799,4,0,269.0,699.0,1.0
3799,4,1,352.0,701.0,1.0
3799,5,0,218.0,269.0,1.0
3799,5,1,302.0,257.0,1.0
3800,1,0,211.0,1095.0,1.0
3800,1,1,191.0,1173.0,1.0
3800,2,0,842.0,603.0,1.0
3800,2,1,758.0,608.0,1.0
3800,3,0,417.0,247.0,1.0
3800,3,1,467.0,324.0,1.0
3800,4,0,264.0,699.0,1.0
3800,4,1,347.0,701.0,1.0
3800,5,0,212.0,271.0,1.0
3800,5,1,295.0,259.0,1.0
3801,1,0,221.0,1068.0,1.0
3801,1,1,203.0,1150.0,1.0
3801,2,0,851.0,603.0,1.0
3801,2,1,767.0,607.0,1.0
3801,3,0,414.0,244.0,1.0
3801,3,1,466.0,319.0,1.0
3801,4,0,259.0,701.0,1.0
3801,4,1,339.0,701.0,1.0
3801,5,0,206.0,272.0,1.0
3801,5,1,287.0,261.0,1.0
3802,1,0,223.0,1043.0,1.0
3802,1,1,208.0,1123.0,1.0
3802,2,0,859.0,601.0,1.0
3802,2,1,774.0,606.0,1.0
3802,3,0,411.0,241.0,1.0
3802,3,1,465.0,316.0,1.0
3802,4,0,255.0,709.0,1.0
3802,4,1,338.0,705.0,1.0
3802,5,0,200.0,272.0,1.0
3802,5,1,281.0,262.0,1.0
3803,1,0,227.0,1021.0,1.0
3803,1,1,218.0,1104.0,1.0
3803,2,0,867.0,602.0,1.0
3803,2,1,784.0,606.0,1.0
3803,3,0,412.0,238.0,1.0
3803,3,1,463.0,305.0,1.0
3803,4,0,256.0,726.0,1.0
3803,4,1,326.0,699.0,1.0
3803,5,0,194.0,274.0,1.0
3803,5,1,278.0,263.0,1.0
3804,1,0,229.0,1001.0,1.0
3804,1,1,224.0,1082.0,1.0
3804,2,0,874.0,602.0,1.0
3804,2,1,793.0,606.0,1.0
3804,3,0,408.0,235.0,1.0
3804,3,1,459.0,307.0,1.0
3804,4,0,252.0,735.0,1.0
3804,4,1,315.0,687.0,1.0
3804,5,0,190.0,274.0,1.0
3804,5,1,271.0,264.0,1.0
3805,1,0,232.0,983.0,1.0
3805,1,1,223.0,1063.0,1.0
3805,2,0,880.0,600.0,1.0
3805,2,1,799.0,605.0,1.0
3805,3,0,402.0,234.0,1.0
3805,3,1,454.0,308.0,1.0
3805,4,0,247.0,743.0,1.0
3805,4,1,302.0,681.0,1.0
3805,5,0,185.0,274.0,1.0
3805,5,1,263.0,266.0,1.0
3806,1,0,233.0,966.0,1.0
3806,1,1,224.0,1044.0,1.0
3806,2,0,887.0,601.0,1.0
3806,2,1,806.0,606.0,1.0
3806,3,0,397.0,234.0,1.0
3806,3,1,454.0,303.0,1.0
3806,4,0,243.0,751.0,1.0
3806,4,1,291.0,684.0,1.0
3806,5,0,180.0,274.0,1.0
3806,5,1,261.0,267.0,1.0
3807,1,0,235.0,950.0,1.0
3807,1,1,226.0,1031.0,1.0
3807,2,0,887.0,620.0,1.0
3807,2,1,816.0,609.0,1.0
3807,3,0,392.0,236.0,1.0
3807,3,1,455.0,299.0,1.0
3807,4,0,241.0,760.0,1.0
3807,4,1,285.0,688.0,1.0
3807,5,0,175.0,272.0,1.0
3807,5,1,259.0,268.0,1.0
3808,1,0,236.0,935.0,1.0
3808,1,1,227.0,1015.0,1.0
3808,2,0,879.0,632.0,1.0
3808,2,1,831.0,596.0,1.0
3808,3,0,383.0,250.0,1.0
3808,3,1,447.0,298.0,1.0
3808,4,0,238.0,767.0,1.0
3808,4,1,277.0,692.0,1.0
3808,5,0,176.0,257.0,1.0
3808,5,1,250.0,263.0,1.0
3809,1,0,238.0,922.0,1.0
3809,1,1,228.0,1003.0,1.0
3809,2,0,876.0,638.0,1.0
3809,2,1,843.0,585.0,1.0
3809,3,0,377.0,257.0,1.0
3809,3,1,450.0,288.0,1.0
3809,4,0,232.0,773.0,1.0
3809,4,1,272.0,696.0,1.0
3809,5,0,176.0,249.0,1.0
3809,5,1,241.0,276.0,1.0
3810,1,0,238.0,910.0,1.0
3810,1,1,227.0,990.0,1.0
3810,2,0,875.0,642.0,1.0
3810,2,1,856.0,579.0,1.0
3810,3,0,372.0,259.0,1.0
3810,3,1,453.0,279.0,1.0
3810,4,0,230.0,780.0,1.0
3810,4,1,267.0,702.0,1.0
3810,5,0,175.0,242.0,1.0
3810,5,1,234.0,286.0,1.0
3811,1,0,235.0,914.0,1.0
3811,1,1,230.0,972.0,1.0
3811,2,0,876.0,647.0,1.0
3811,2,1,862.0,578.0,1.0
3811,3,0,368.0,260.0,1.0
3811,3,1,452.0,273.0,1.0
3811,4,0,226.0,786.0,1.0
3811,4,1,263.0,706.0,1.0
3811,5,0,174.0,237.0,1.0
3811,5,1,225.0,293.0,1.0
3812,1,0,207.0,889.0,1.0
3812,1,1,249.0,956.0,1.0
3812,2,0,877.0,650.0,1.0
3812,2,1,870.0,580.0,1.0
3812,3,0,364.0,260.0,1.0
3812,3,1,450.0,268.0,1.0
3812,4,0,223.0,791.0,1.0
3812,4,1,258.0,713.0,1.0
3812,5,0,171.0,233.0,1.0
3812,5,1,216.0,295.0,1.0
3813,1,0,197.0,872.0,1.0
3813,1,1,247.0,936.0,1.0
3813,2,0,878.0,652.0,1.0
3813,2,1,875.0,582.0,1.0
3813,3,0,360.0,261.0,1.0
3813,3,1,442.0,264.0,1.0
3813,4,0,228.0,797.0,1.0
3813,4,1,258.0,718.0,1.0
3813,5,0,167.0,229.0,1.0
3813,5,1,211.0,296.0,1.0
3814,1,0,189.0,855.0,1.0
3814,1,1,237.0,924.0,1.0
3814,2,0,872.0,658.0,1.0
3814,2,1,878.0,582.0,1.0
3814,3,0,355.0,262.0,1.0
3814,3,1,441.0,265.0,1.0
3814,4,0,233.0,795.0,1.0
3814,4,1,254.0,726.0,1.0
3814,5,0,158.0,229.0,1.0
3814,5,1,206.0,294.0,1.0
3815,1,0,180.0,841.0,1.0
3815,1,1,227.0,910.0,1.0
3815,2,0,872.0,661.0,1.0
3815,2,1,882.0,585.0,1.0
3815,3,0,351.0,262.0,1.0
3815,3,1,439.0,265.0,1.0
3815,4,0,230.0,788.0,1.0
3815,4,1,244.0,731.0,1.0
3815,5,0,150.0,232.0,1.0
3815,5,1,203.0,287.0,1.0
3816,1,0,172.0,829.0,1.0
3816,1,1,219.0,895.0,1.0
3816,2,0,872.0,666.0,1.0
3816,2,1,879.0,589.0,1.0
3816,3,0,348.0,262.0,1.0
3816,3,1,434.0,265.0,1.0
3816,4,0,229.0,786.0,1.0
3816,4,1,235.0,735.0,1.0
3816,5,0,142.0,233.0,1.0
3816,5,1,205.0,280.0,1.0
3817,1,0,162.0,818.0,1.0
3817,1,1,213.0,884.0,1.0
3817,2,0,869.0,670.0,1.0
3817,2,1,878.0,596.0,1.0
3817,3,0,345.0,266.0,1.0
3817,3,1,432.0,265.0,1.0
3817,4,0,228.0,786.0,1.0
3817,4,1,231.0,737.0,1.0
3817,5,0,137.0,233.0,1.0
3817,5,1,207.0,269.0,1.0
3818,1,0,154.0,808.0,1.0
3818,1,1,205.0,871.0,1.0
3818,2,0,856.0,672.0,1.0
3818,2,1,882.0,603.0,1.0
3818,3,0,343.0,276.0,1.0
3818,3,1,421.0,270.0,1.0
3818,4,0,251.0,787.0,1.0
3818,4,1,219.0,741.0,1.0
3818,5,0,131.0,233.0,1.0
3818,5,1,207.0,264.0,1.0
3819,1,0,148.0,797.0,1.0
3819,1,1,199.0,862.0,1.0
3819,2,0,850.0,678.0,1.0
3819,2,1,896.0,612.0,1.0
3819,3,0,335.0,279.0,1.0
3819,3,1,418.0,258.0,1.0
3819,4,0,255.0,784.0,1.0
3819,4,1,214.0,738.0,1.0
3819,5,0,127.0,233.0,1.0
3819,5,1,205.0,256.0,1.0
3820,1,0,140.0,788.0,1.0
3820,1,1,192.0,854.0,1.0
3820,2,0,844.0,684.0,1.0
3820,2,1,898.0,623.0,1.0
3820,3,0,329.0,282.0,1.0
3820,3,1,412.0,253.0,1.0
3820,4,0,257.0,785.0,1.0
3820,4,1,210.0,741.0,1.0
3820,5,0,122.0,232.0,1.0
3820,5,1,202.0,253.0,1.0
3821,1,0,134.0,780.0,1.0
3821,1,1,182.0,842.0,1.0
3821,2,0,840.0,692.0,1.0
3821,2,1,893.0,630.0,1.0
3821,3,0,325.0,284.0,1.0
3821,3,1,404.0,252.0,1.0
3821,4,0,259.0,785.0,1.0
3821,4,1,213.0,749.0,1.0
3821,5,0,118.0,232.0,1.0
3821,5,1,198.0,248.0,1.0
3822,1,0,146.0,767.0,1.0
3822,1,1,176.0,830.0,1.0
3822,2,0,834.0,698.0,1.0
3822,2,1,888.0,634.0,1.0
3822,3,0,320.0,284.0,1.0
3822,3,1,397.0,251.0,1.0
3822,4,0,262.0,786.0,1.0
3822,4,1,209.0,756.0,1.0
3822,5,0,114.0,230.0,1.0
3822,5,1,196.0,245.0,1.0
3823,1,0,144.0,775.0,1.0
3823,1,1,157.0,825.0,1.0
3823,2,0,831.0,705.0,1.0
3823,2,1,882.0,638.0,1.0
3823,3,0,316.0,284.0,1.0
3823,3,1,389.0,256.0,1.0
3823,4,0,203.0,763.0,1.0
3823,4,1,264.0,798.0,1.0
3823,5,0,110.0,241.0,1.0
3823,5,1,186.0,247.0,1.0
3824,1,0,170.0,779.0,1.0
3824,1,1,134.0,822.0,1.0
3824,2,0,827.0,710.0,1.0
3824,2,1,877.0,643.0,1.0
3824,3,0,310.0,285.0,1.0
3824,3,1,385.0,259.0,1.0
3824,4,0,260.0,820.0,1.0
3824,4,1,216.0,767.0,1.0
3824,5,0,106.0,252.0,1.0
3824,5,1,180.0,239.0,1.0
3825,1,0,173.0,779.0,1.0
3825,1,1,117.0,808.0,1.0
3825,2,0,824.0,715.0,1.0
3825,2,1,872.0,648.0,1.0
3825,3,0,308.0,294.0,1.0
3825,3,1,381.0,263.0,1.0
3825,4,0,258.0,833.0,1.0
3825,4,1,231.0,763.0,1.0
3825,5,0,98.0,256.0,1.0
3825,5,1,174.0,226.0,1.0
3826,1,0,179.0,779.0,1.0
3826,1,1,111.0,797.0,1.0
3826,2,0,820.0,719.0,1.0
3826,2,1,868.0,653.0,1.0
3826,3,0,311.0,304.0,1.0
3826,3,1,377.0,266.0,1.0
3826,4,0,261.0,840.0,1.0
3826,4,1,247.0,765.0,1.0
3826,5,0,90.0,260.0,1.0
3826,5,1,161.0,223.0,1.0
